song_ID,title,singer,total,senti_ID
16078,A Day At The Races（《红酒烩鸡2》配乐）,Dirk Reichardt，David Juergens,1050,0.8666666666666667
16079,11887,谢春花,8377,1.0
16080,我的车轮（动画片《星际飚车王》主题曲）,群星,1020,0.8333333333333334
16081,我不配（距离）,周杰伦,36304,0.9230769230769231
16082,Never Mind,Andreea Balan,1995,0.9166666666666666
16083,영혼의 노래,July,10935,1.0
16084,기억의 조각（记忆的碎片）,Yulia,1408,1.0
16085,We On,Ace Hood,1488,0.7857142857142857
16086,我们不熟,李佳思，朱贺,4209,1.0
16087,探し物,MAGIC OF LiFE,5549,1.0
16088,浪漫空气,李明霖，小越女,2365,0.6
16089,Breathe,Fleurie,6682,1.0
16090,Starving,J.Fla,1132,0.9
16091,時雨,川嶋あい,9236,0.875
16092,情热の砂漠,ザ・ピーナッツ,1395,0.6666666666666666
16093,Bank Account,21 Savage,4003,0.875
16094,天ノ弱,164，GUMI,1606,1.0
16095,Here It Is (feat. Chris Brown),Flo Rida，Chris Brown,1118,0.625
16096,Chandelier (Matthew Heyer Remix),Matthew Heyer，Madilyn Bailey,1041,0.9285714285714286
16097,后会何期,Maxone，悬箫，Maxone主唱老虎,1337,0.8
16098,卷睫盼（电视剧《春光灿烂猪八戒》片尾曲）,吴彤，陈琳,7337,0.8333333333333334
16099,独舞,林俊杰,5004,1.0
16100,Irresistible ,Fall Out Boy，Demi Lovato,4104,0.7142857142857143
16101,弱水三千,麦浚龙,3036,1.0
16102,Life,Axel Wernberg,1733,0.7142857142857143
16103,无猜,十指流玉,1584,0.7692307692307693
16104,轻轻,徐海俏,1239,0.8333333333333334
16105,世界以痛吻我,不才,6781,0.8571428571428571
16106,Some Type Of Love,Charlie Puth,1656,0.8333333333333334
16107,心动,谢雨维,2409,1.0
16108,Beautiful World,Westlife,6520,1.0
16109,思念是一把刀（精混版）,刘辰希,3228,0.7857142857142857
16110,未完成的歌,薛之谦,11568,1.0
16111,需要人陪,王力宏,29277,0.9090909090909091
16112,嘿咻狂想曲（《罗小黑战记》插曲）,艾索,5381,0.6
16113,Stay With Me【鬼怪OST】(Stringed Music Remix),Half-blood Kakashi,8666,0.875
16114,糸,中島みゆき,1070,0.6666666666666666
16115,Ocean ,阿克江Akin,2641,0.875
16116,Belong,Chace,2162,0.875
16117,我死我生（Covor：不才）,锦零,1555,0.8
16118,执迷梦中,李上安,2528,0.9230769230769231
16119,强迫症,乔任梁,24106,0.8666666666666667
16120,刚好遇见你（Cover 李玉刚）,Vk,1825,0.8461538461538461
16121,最爱,中島みゆき,5140,0.9
16122,女儿情,万晓利,20386,0.7142857142857143
16123,Where is the love（remix）,励阳，张贝绮,1157,0.7142857142857143
16124,明明知道相思苦,黄安,1084,0.7857142857142857
16125,青灯（Cover：音阙诗听）,锦零,1488,0.9285714285714286
16126,I WROTE THIS SONG 4 U (LIL HEARTBREAK REMIX),lil heartbreak，LiL BO WEEP,2762,0.625
16127,Gangsta Bop,Akon,4896,0.7857142857142857
16128,冷风冷夜,于子将,3097,0.3333333333333333
16129,牧羊曲（电影《少林寺》插曲）,郑绪岚,4968,0.875
16130,ダイアモンド クレバス,May'n,1213,0.7777777777777778
16131,What's The Difference,Dr. Dre，Eminem，Xzibit,1175,0.9230769230769231
16132,day light dream,sawako + daisuke miyatani,1276,0.6666666666666666
16133,历书·乌衣,Mario,2472,0.6
16134,I Like It Loud,Cash Cash,1261,0.75
16135,Dirás Que Estoy Loco,Miguel Ángel Muñoz,1604,0.8333333333333334
16136,触不可及,Shang，肖老师,5875,1.0
16137,HIKARI（TV动画《隐之王》ED1 / TVアニメ「隐之王」ED1）,ELISA,2415,0.75
16138,巨喜欢你❤️,Map，北折,6335,1.0
16139,催眠,王菲,9769,0.8571428571428571
16140,中国话,S.H.E,5503,0.7857142857142857
16141,花好月圆夜(国)（电影《花好月圆》国语主题曲）,任贤齐，杨千嬅,5690,1.0
16142,Kiss Me,Charlie Puth,2878,0.8333333333333334
16143,镜湖,徐鲤,1132,0.8666666666666667
16144,Everytime,Britney Spears,9027,0.8
16145,奖励五关 Matrix 矩阵浪潮,Cheetah Mobile Games,1336,1.0
16146,灰色,徐佳莹,6970,1.0
16147,横滨别恋,李蕙敏,3326,0.9333333333333333
16148,欢喜就好,陈雷,2009,0.9230769230769231
16149,千本樱钢琴版伴奏,V.A.,1537,0.8
16150,天罰,そらる,3051,1.0
16151,Towards the Light,Jacoo,4095,0.5
16152,温存,沈三北,5932,0.9230769230769231
16153,WINGS OF PIANO,V.K克,5036,0.8
16154,花火の夜に,羽岡佳,1517,1.0
16155,ココロ,VOCALOID,1245,0.8333333333333334
16156,Beautiful World,宇多田ヒカル,4105,0.875
16157,两只蝴蝶（电视剧《281封信》插曲）,庞龙,1054,0.8888888888888888
16158,刺鸟,F.I.R.,1902,0.8571428571428571
16159,After The Rain,Kevin Kern,1341,0.8333333333333334
16160,丫头（Cover ：王童语）,王童语&不将就却随遇而安,1049,0.9
16161,My Father's Son,Joe Cocker,1479,1.0
16162,藕断丝连,陈瑞,1523,0.7272727272727273
16163,十二风华鉴,汐音社，萧忆情Alex，大个壹玖三，Braska，橙翼，梅粮新，Assen捷，Amuro，吾恩，裂天，五音Jw，冬子，卡修Rui,2826,0.7857142857142857
16164,はやく逢いたい（好想快点见到你）,Dream Ami,1176,0.8333333333333334
16165,他夏了夏天,苏打绿,6612,0.7857142857142857
16166,当冬夜渐暖,孙燕姿,4325,0.7142857142857143
16167,勇気があれば,カブキブロックス,1309,0.8461538461538461
16168,不怕（动画片《神兵小将》片尾曲）,赵蓓，赵蕾,16708,0.5
16169,Comforting Sounds,Mew,7103,1.0
16170,バトンロード（TV动画《火影忍者 博人传之火影次世代》片头曲 / TVアニメ「BORUTO-ボルト- NARUTO NEXT GENERATIONS」OPテーマ）,KANA-BOON,4665,0.8
16171,年轻的朋友来相会,张振富，耿莲凤,1548,0.8571428571428571
16172,开门见山,张惠妹,2891,0.6666666666666666
16173,风屿,闫东炜,6410,1.0
16174,Rain Over Me,Pitbull，Marc Anthony,1552,1.0
16175,Yayraman（乌兹别克斯坦歌曲yayra yayraman）,Various Artists,1502,0.8461538461538461
16176,Dharma (Extended Mix),Headhunterz，KSHMR,2907,0.8666666666666667
16177,The Fighter,Gym Class Heroes，Ryan Tedder,1113,0.7
16178,人类饲养指南,平纱落雁音乐团队，漠老师,3360,1.0
16179,Re-Silence,Cru,2258,0.7
16180,Gang Up,Young Thug，2 Chainz，Wiz Khalifa，PnB Rock,6252,0.9230769230769231
16181,HEROES（TV动画《我的英雄学院》片尾曲 / TVアニメ「僕のヒーローアカデミア」ED）,Brian the Sun,2293,1.0
16182,记得忘记（TVB电视剧《再生缘》片尾曲）,林峯,3868,0.625
16183,别赋（Cover 慕寒）,双笙,1660,0.8461538461538461
16184,我是真的真的很爱妳,言承旭,1851,0.9
16185,嫁给我 - 民谣版,不可撤销,9712,1.0
16186,十字路口,纣王老胡,4302,0.9230769230769231
16187,难忘今宵,李谷一,6471,0.8333333333333334
16188,花太香（电视剧《新楚留香》片头曲）,任贤齐,1332,1.0
16189,アンビリーバーズ（Unbelievers）,米津玄師,1411,0.9230769230769231
16190,Tonight,BIGBANG,4837,0.9333333333333333
16191,相亲相爱,陈慧琳，张惠妹，孙楠，古卓文,3935,0.5
16192,君をのせて（《天空之城》主题曲）,井上あずみ,2341,1.0
16193,参商（Cover 不才）,锦零,1397,0.8461538461538461
16194,Romance De Amor,杨雪霏,1786,1.0
16195,Lemon Tree,王若琳,3738,0.9166666666666666
16196,Lights,Jim Yosef,1079,0.9
16197,散了吧,林志炫,2011,1.0
16198,勇敢的心（苏格兰风笛）,Various Artists,1284,0.6363636363636364
16199,Hacking to the Gate（TV动画《命运石之门》片头曲 / TVアニメ「Steins）,いとうかなこ,13559,0.8
16200,Skyfall,Adele,4803,0.8181818181818182
16201,Skyward,Katdrop,1007,0.7692307692307693
16202,天使的指纹（Angel's Fingerprints）,孙燕姿,5028,1.0
16203,Meet Me In Paris (Radio Edit),DJ Antoine，Mad Mark,3014,0.0
16204,ムーンライト伝説（テレビアニメ『美少女戦士セーラームーン』オープニングテーマ主題歌）,Dali,7474,0.8571428571428571
16205,Watching You,Alvaro，Faustix,5003,0.8333333333333334
16206,病名は愛だった（非电音）（Cover 鏡音リン / 鏡音レン）,哦漏,1664,0.9166666666666666
16207,不得不爱,弦子，潘玮柏,1766,0.7142857142857143
16208,あやかしかいぎ,ABSOLUTE CASTAWAY,2981,0.7
16209,지나고 보니 사랑이더라,Cookie & Choco,1033,1.0
16210,十送红军,群星,1019,0.75
16211,唱歌的孩子,谣乐队,16495,1.0
16212,舍离断,何佳乐,1260,1.0
16213,绝版男友(PROD BY WHIZZBIZ),WHIZZBIZ，双飞人Veni，K.RIZ,1018,0.0
16214,十一种美丽,Fine乐团,3853,1.0
16215,无人之岛,任然,4330,0.6923076923076923
16216,黑暗萝莉,Mc高迪,6260,0.8666666666666667
16217,孤独不苦（电视剧《少年张三丰》片尾曲）,张卫健,7451,0.7142857142857143
16218,拉拉爱,邵雨涵,2974,0.8333333333333334
16219,Rain after Summer,羽肿,63078,1.0
16220,再见二丁目(Live) - live,杨千嬅,3789,0.42857142857142855
16221,梦花火（Cover IA）,双笙,2122,0.9
16222,魔神英雄传（AKA神龙斗士 FEAT 三重野瞳） EDE remix,EDE,2623,0.7692307692307693
16223,傷,岩井俊二,1862,0.8888888888888888
16224,错的人,萧亚轩,14553,0.8666666666666667
16225,中华勤学故事,群星,1753,0.7857142857142857
16226,Hold On,Chord Overstreet,3842,1.0
16227,Nostalgia - Original,Nox Arcana,1310,0.8666666666666667
16228,提剑来邀红尘客（Cover 桜音）,梨落，慕斯の小乖，情桑，卡修，呆呆akuma，蚊香，HITA，林斜阳，银临，帝听sakya，人衣大人，Amuro，佑可猫，云天_Cloud，雨霖仙，W.K.,2338,0.7857142857142857
16229,谓风【双笙&流仙】,双笙&流仙,6023,1.0
16230,Hero Tonight 英雄 Feat Missy Babe,罗百吉,2354,0.8333333333333334
16231,TT,TWICE,16136,0.8571428571428571
16232,相遇Day By Day,DMYoung，Mario,1274,0.7692307692307693
16233,当,QTIE,3215,0.9166666666666666
16234,暗里有光,龚子婕JessieG,1083,1.0
16235,Red,Taylor Swift,11360,0.8
16236,周华健 - 难念的经,周杰森,1246,0.8666666666666667
16237,Attention (Oliver Heldens Remix),Charlie Puth，Oliver Heldens,3736,0.8
16238,斑光,四季音色,1704,0.9285714285714286
16239,海里,罗之豪,3262,0.7272727272727273
16240,流恋(电视剧《新白发魔女传》片尾曲)（电视剧《新白发魔女传》片尾曲）,吴奇隆，严艺丹,2502,0.5
16241,丢了幸福的猪,姜玉阳,7586,0.75
16242,You Owe Me,The Chainsmokers,15085,0.8666666666666667
16243,病名は愛だった（Cover 鏡音リン / 鏡音レン）,李蚊香,3251,1.0
16244,Leave me alone,Robins Lu,1302,0.8333333333333334
16245,果宝特攻（动画片《果宝特攻》主题曲）,陈洁丽,2451,0.8888888888888888
16246,Komorebi,m-taku,6077,1.0
16247,百鬼阴阳抄（柔情版）（Cover 银临 Aki阿杰）,锦零，易阿,1103,1.0
16248,The Silent Majority,Vexare,3561,0.7142857142857143
16249,Seaside,羽肿,2661,0.9230769230769231
16250,What Am I Doin',Mark Selby,2435,0.8461538461538461
16251,деп ночью,MoomBah,1819,1.0
16252,电音之王 - remix,王绎龙,5313,0.9090909090909091
16253,游戏,燕池,8120,0.7272727272727273
16254,ウォーアイニー,高橋瞳，BEAT CRUSADERS DL,1914,0.6923076923076923
16255,让我欢喜让我忧（电影《夏日情未了》主题曲 / 电视剧《红蜘蛛》片尾曲）,周华健,1294,0.8461538461538461
16256,这一分钟,大壮,1332,0.7692307692307693
16257,蝴蝶飞呀,小虎队,2414,0.9285714285714286
16258,Kiss Of Death,Tinsley Ellis,8054,0.5
16259,China-U,徐梦圆,17530,0.9
16260,New tribute Kings - something just like this+没有物质的爱情只是一盘沙（DJ Mr.Zi remix）,DJ Mr.Zi,2229,0.6666666666666666
16261,找到天使了,薛凯琪,4164,0.8666666666666667
16262,Surpass (Chill Edit),Resonance,2025,1.0
16263,你啊你啊,尹毓恪,4853,0.75
16264,恋人心-竹笛（Cover 魏新雨）,聽-舍予,1415,0.7333333333333333
16265,天翻地覆,王力宏,2719,0.5714285714285714
16266,Lollipop Luxury,Jeffree Star,6275,0.7333333333333333
16267,Waiting Bar,十指流玉,1827,0.6666666666666666
16268,Head Over Heels,Tears for Fears,2587,1.0
16269,半藏(The Bootleg Of Jay Hardway's Wired),Forwe兰斯,4178,0.875
16270,历劫成衣（Cover Vk）,锦零,1020,1.0
16271,speed-fuTure-,S9ryne ,2825,0.9285714285714286
16272,素直と不器用と意地っ張り,三輪学,1405,1.0
16273,Empyrean,Crisis,5409,1.0
16274,One On One (Extended Mix),Tujamo，Sorana,1280,0.0
16275,DJ Jackson 14minute Live Remixes,jackson,10667,0.7142857142857143
16276,A Girl Can Dream,Melissa McClelland,2138,0.9230769230769231
16277,傻瓜,翁梓铭,1007,0.875
16278,裂心,王力宏,2182,0.7692307692307693
16279,Moments,IvPem,1848,1.0
16280,趁早,张宇,7063,0.7272727272727273
16281,吃鸡！,SSS水鬼，圣代！,2432,0.9090909090909091
16282,雪域仙女情,兰卡措,1044,1.0
16283,Man At Arms,Position Music,21771,1.0
16284,和你在一起,乔任梁,64566,0.8571428571428571
16285,会过去的,梁静茹,17110,1.0
16286,If Only You,Drop Tower,6949,1.0
16287,Just Smile (Original Mix),Spaarkey,5854,1.0
16288,I Knew You Were Trouble,Taylor Swift,3653,1.0
16289,only my railgun（TV动画《某科学的超电磁炮》OP1）,fripSide,51381,0.6666666666666666
16290,都是你害的,Hush!,2710,0.8461538461538461
16291,We Dem Boyz,Wiz Khalifa,1246,0.8571428571428571
16292,寂しい夜,三輪学,4764,0.8181818181818182
16293,Lullaby,Christian Henson,2883,1.0
16294,白色风车(Live),周杰伦,1884,0.7272727272727273
16295,告白,麻枝准,1902,0.8333333333333334
16296,Trippy,Antiserum,1189,0.6923076923076923
16297,回忆之夏,井宿，多人合唱,8799,0.6666666666666666
16298,雨丝情愁,王闻,1576,0.8333333333333334
16299,主人，而我只有你,H6，双笙，玄觞,2121,0.875
16300,Understand Me,CMC$，Conor Maynard,4341,0.875
16301,你的爱,王力宏,8625,1.0
16302,Dragonfly Keeper,Phildel,14543,0.6363636363636364
16303,猪猪侠（动画片《猪猪侠》主题曲）,陈洁丽,9428,0.8461538461538461
16304,Catch Fire (Sun Sun Sun) (EDX's Miami Sunset Remix),Spada，Anna Leyne，EDX,2189,1.0
16305,氷だらけのアイスコーヒー,Foxtail-Grass Studio,2230,0.8
16306,步步高(feat. 林依轮 & 高林生),景岗山，林依轮，高林生,2110,0.8181818181818182
16307,我有我天地,彭羚,2174,1.0
16308,只是当时已惘然,十指流玉,5458,0.7333333333333333
16309,离骚（Cover 易烊千玺）,凤九,1888,0.8181818181818182
16310,小乌龟（台湾青春偶像剧《微笑Pasta》插曲）,张栋梁,8908,1.0
16311,此间情长（《河神大人求收养》漫画主题曲）,小旭音乐，白止,4069,1.0
16312,"扑火（电影《""山鸡传""之友情岁月》主题曲）",陈小春,2186,0.8461538461538461
16313,渡口,蔡琴,27619,0.8461538461538461
16314,雁归,伦桑,3261,0.7692307692307693
16315,好好恋爱,邓丽欣，方力申,8361,0.8888888888888888
16316,How Far I'll Go,Alessia Cara,4909,1.0
16317,明知故犯,许美静,2390,0.5
16318,让你哭了,蒋家驹（蒋蒋）,2427,0.8
16319,鼓诗(为一群中国鼓而作),阎学敏,4538,1.0
16320,As We Go,Craig D'Andrea,1057,1.0
16321,敞篷车,顽童MJ116,4815,1.0
16322,Donna Donna,Joan Baez,2286,0.75
16323,哎嘿,蒋卓林,1730,0.8
16324,思い年通り雨（回忆是阵雨）,ふきのとう,1013,0.5714285714285714
16325,散场的拥抱,倪安东,1743,0.7692307692307693
16326,真夏の通り雨（新闻节目 《NEWS ZERO》主题曲）,宇多田ヒカル,2767,0.75
16327,花灯游（Cover 卿小双）,锦零，凤九,3562,0.8333333333333334
16328,清晨的美好(钢琴曲),张宇桦,1936,0.8571428571428571
16329,光阴的故事（电影《中国合伙人》主题曲）,黄晓明，邓超，佟大为,11438,0.9285714285714286
16330,病名は愛だった（Cover 鏡音リン ， 鏡音レン）,祖娅纳惜,1215,0.8
16331,月牙湾,哦漏,3799,0.75
16332,MTI (TWRK Remix),TWRK，Koreless,1129,0.8888888888888888
16333,홍월（紅月）,Reve,1481,0.7777777777777778
16334,七十亿分之一,王力宏,2275,0.7142857142857143
16335,我的回忆不是我的,泳儿，海鸣威,2195,0.7857142857142857
16336,魔法対戦,高梨康治,1559,0.8333333333333334
16337,Dear Bride（富士台《闹钟电视》节目主题曲 / テレビ系「めざましテレビ」新テーマソング）,西野カナ,1509,0.6666666666666666
16338,Prologue,John Williams,6259,0.7857142857142857
16339,We Own The Night [Chainsmokers Extended],The Wanted，The Chainsmokers,3130,0.8333333333333334
16340,本来,山野,1423,0.7857142857142857
16341,十世镜《远嫁》,网易游戏,2037,0.6363636363636364
16342,그대에게（致你）,申海哲,3919,1.0
16343,그 남자의 거짓말（那男人的谎言）,泰仁,13829,0.0
16344,シルエット（TV动画《火影忍者疾风传》OP16 / TVアニメ「NARUTO -ナルト- 疾風伝」OP16）,KANA-BOON,3228,0.4
16345,一个人,潘玮柏,2036,0.7142857142857143
16346,格式化,萧忆情Alex,1896,0.7142857142857143
16347,子规声里驻年光Rhododendrons In Springtime,群星,2208,0.7272727272727273
16348,Viva la Vida,Darin,2226,1.0
16349,不对,卖血哥,4088,0.7857142857142857
16350,安好,FZ方丈，金佬，李鸿儒,3768,0.9230769230769231
16351,レプリカの恋,幽閉サテライト,3151,0.8
16352,大气,刘惜君,1778,1.0
16353,여자이니까（因为是女子）,Kiss,4271,0.9230769230769231
16354,花开半夏,爱朵女孩,2159,0.6666666666666666
16355,为你写诗,吴克群,2329,0.875
16356,DADDY,PSY，CL,11182,0.8571428571428571
16357,당신의 사랑이 늘 행복하기를...（希望你的爱永远幸福）,By Jun,1299,0.9
16358,Sticks and Stones,FRND,1353,1.0
16359,Teri Meri,Rahat Fateh Ali Khan，Shreya Ghoshal,5562,0.9230769230769231
16360,古琴 神经病之歌（我怎么会忘了传这首呢~）,毁得一手好琴,1889,1.0
16361,Insomnia,Craig David,30168,1.0
16362,远すぎた空,Akito,2082,0.9230769230769231
16363,sign,Chouchou,3461,1.0
16364,齐彦语 - 纯电音5D立体360°环绕-DJ,齐彦语,5553,1.0
16365,China-M,徐梦圆,2789,0.75
16366,Riptide (Live from BBC 1's Radio Live Lounge),Taylor Swift,1063,1.0
16367,지금 뭐해（现在在干什么）,김댕，TERRY，영서,6634,1.0
16368,飞行安全颂,双笙，银临,5694,1.0
16369,Baby Sister,曾轶可,1003,0.8571428571428571
16370,Lost Stars（迷失的星星）,Adam Levine,50437,0.5833333333333334
16371,2つのピアノの为の“夜桜と幽世の蝶” (幽雅に咲かせ、墨染の桜~Border of Life/东方妖々梦より),QLOCKS,2413,0.9
16372,无问西东（电影《无问西东》同名推广曲）,王菲,26796,0.7857142857142857
16373,花祭（电影《芳草碧连天》主题曲）,齐秦,1501,0.6666666666666666
16374,Live Your Life (Jose AM Remix Extended),David Pop,1296,0.75
16375,むかしむかしのきょうのぼく（Mukashi Mukashi no Kyou no Boku）,DECO*27，初音ミク,1507,0.8666666666666667
16376,POWER (Album Version (Explicit)),Kanye West,1195,0.9285714285714286
16377,Down In The DM (DJ Flex Remix) ,DJ Flex，Yo Gotti,10760,1.0
16378,君はできない子,きくお,4184,0.0
16379,白天不懂夜的黑,那英,2417,0.8
16380,年轮说,杨丞琳,3118,0.7692307692307693
16381,Poison,Martin Garrix,6921,0.8333333333333334
16382,Blind Spots,C418,1743,0.6923076923076923
16383,Pluto (Drop Tower Remix),Drop Tower,9428,0.7857142857142857
16384,In Your Eyes,王力宏,1292,0.9
16385,八年的爱,冰冰超人,1131,0.7142857142857143
16386,God is a Girl (Radio Edit),Groove Coverage,2997,0.9
16387,シャルル,メガテラ・ゼロ,1708,1.0
16388,八年的爱,冰冰超人,8873,1.0
16389,霞光（动画片《精灵世纪》片尾曲）,曲锦楠,44374,0.6153846153846154
16390,Whiskey,Maroon 5，A$AP Rocky,10001,0.7857142857142857
16391,干大事 （BIG THING）,顽童MJ116,3075,0.9166666666666666
16392,渡る者の途絶えた桥,GYRO MiX,1159,0.9
16393,βίος <MK+nZk Version>,澤野弘之,20852,1.0
16394,See Me,Rich Brian,4458,0.9333333333333333
16395,Just the Way You Are,Bruno Mars,2256,1.0
16396,糖城的阳光,陈敏,1251,1.0
16397,Glimmer（动画《纳米核心》主题曲）,祈Inory,3470,0.9230769230769231
16398,7538女版,老君师,2166,0.8
16399,Beat Hit!,宮崎歩,1138,0.7142857142857143
16400,虫儿飞（电影《风云-雄霸天下》插曲）,郑伊健,3694,0.8181818181818182
16401,一些,刘莱斯,4317,0.7333333333333333
16402,馬鹿ふたり,折戸伸治,1853,0.6666666666666666
16403,不是因为寂寞才想你,雷婷,5019,0.9166666666666666
16404,我们在路上,李雪莱,1033,0.7142857142857143
16405,我喜欢如此的你,G.G(张思源）,2226,0.9166666666666666
16406,EXIST（动画《纳米核心》主题曲）,米雅,1737,1.0
16407,爱如潮水 Remix,GerLi，situasian张太郎,1815,0.5
16408,海底两万里,代鑫,1518,0.9285714285714286
16409,让世界充满爱-幸福平安(童声合唱),王洁实，韦唯，毛阿敏，田震，崔健，常宽，蔡国庆，谢莉斯,1646,0.8
16410,极速爱情（偶像剧《放羊的星星》片头曲）,李雅微,4252,0.8181818181818182
16411,南方的女王,尧十三,9844,1.0
16412,Dysfunctional,Tech N9ne，Big Scoob & Krizz Kaliko,3266,0.8666666666666667
16413,Don't Leave Me (Ne Me Quitte Pas),Regina Spektor,7227,0.8333333333333334
16414,Tik Tok,牛牛，新贵音乐,2387,0.5
16415,Here（TV动画《魔法使的新娘》片头曲 / TVアニメ「魔法使いの嫁」OPテーマ）,JUNNA,3560,1.0
16416,Without You,CMA,2778,1.0
16417,青蛙公主（TVB电视剧《第三类法庭》插曲）,温兆伦,1058,0.5714285714285714
16418,Когда наступит вечер,Исмаил Гаджиев,1502,0.9090909090909091
16419,失眠,金志文,10718,0.7142857142857143
16420,李白(Live),李荣浩,3382,0.7857142857142857
16421,Solar Wind,Yakuro,1594,0.6666666666666666
16422,夏の終わりの海,岸部眞明,1169,0.8
16423,张信哲 - 爱如潮水remix,迪迪，扬科YANGK,1244,0.6923076923076923
16424,中学时代,水木年华,3641,0.7692307692307693
16425,追光者 纯人声改编（Cover 岑宁儿）,黎子明,2497,0.8571428571428571
16426,我爱罗的主旋律 - 八音盒,増田俊郎,1100,0.9
16427,越来越不懂,威士忌的碎冰,5072,0.8333333333333334
16428,保护,王力宏,1656,0.6923076923076923
16429,轻重己,孟凡明,3410,0.8333333333333334
16430,蝴蝶花,水木年华,1245,1.0
16431,Tonight (R.I.O. Video Edit),Manian，Nicco,3276,0.8333333333333334
16432,有你陪着我,安又琪,4219,0.8666666666666667
16433,Jerk It Out,Caesars,1161,0.7
16434,仰望,杨丞琳,3725,0.7857142857142857
16435,irony（TV动画《我的妹妹哪有这么可爱》片头曲 / TVアニメ「俺の妹がこんなに可爱いわけがない」OPテーマ）,ClariS,6077,1.0
16436,Purpose,Justin Bieber,6033,1.0
16437,Temper (Original Mix),D.O.D,1806,0.9285714285714286
16438,The First Town,梶浦由記,1039,1.0
16439,通关,许嵩,59531,0.8333333333333334
16440,X,Xzibit,1156,0.8
16441,I Really Like You (LYAR Remix),Carly Rae Jepsen,2789,0.8666666666666667
16442,思念,艾尔肯,2542,1.0
16443,Breath Of Air (Solarbeam Remix) - remix,AKI Amano,1156,0.8461538461538461
16444,Why So Serious?,Hans Zimmer，James Newton Howard,1571,1.0
16445,无人能挡（《魁拔》主题曲）,杨杰，张皓,1519,0.7857142857142857
16446,戒烟（Cover 李荣浩）,蒋蒋,1592,0.8333333333333334
16447,I Need Your Love,Calvin Harris，Ellie Goulding,2543,0.7333333333333333
16448,Broccoli,D.R.A.M.，Lil Yachty,4102,0.7692307692307693
16449,第36个故事（Taipei Exchanges）,雷光夏,2192,0.7692307692307693
16450,超能力（电影《王牌御史》片尾曲）,派伟俊,2198,1.0
16451,Nothing To Fear,Dexter Britain,17711,0.8461538461538461
16452,Kush Ups,Snoop Dogg，Wiz Khalifa,1279,1.0
16453,大叔不要跑,胡艾彤,2894,0.8181818181818182
16454,Morelia's Waltz,Ernesto Cortazar,1779,0.8888888888888888
16455,一眼瞬间,张惠妹，萧敬腾,1049,0.7857142857142857
16456,梦寐以求,王力宏,1751,0.7692307692307693
16457,Paris,J.Fla,1186,0.7777777777777778
16458,腻味（Fed Up）,金玟岐,12006,0.7333333333333333
16459,Castle on the Hill,J.Fla,1194,1.0
16460,Just Girly Things,Dawin,3642,0.3333333333333333
16461,My Love（《暮光之城3：月食》电影插曲）,Sia,3850,0.6428571428571429
16462,❤,KongKong,2824,1.0
16463,Grey Magic,$uicideboy$,1894,0.8
16464,Harbinger,void,1881,0.8461538461538461
16465,单身情歌,林志炫,3904,0.7692307692307693
16466,The Wings,Gustavo Santaolalla,1452,0.8181818181818182
16467,La Boîte à Musique,Rhian Sheehan,8365,0.8333333333333334
16468,color,CHiCO with HoneyWorks,3907,0.75
16469,我管你,华晨宇，宿涵，王菲，周行婳伊,5031,1.0
16470,说爱你（Guitar Ver.）（Cover 蔡依林）,沈以诚,10640,1.0
16471,众生,夏寒,1535,0.8333333333333334
16472,The Next Episode,Dr. Dre，Snoop Dogg,4089,0.8461538461538461
16473,Gee (Korean ver.),少女时代,2392,0.8666666666666667
16474,我们的无奈（电视剧《小夫妻时代》主题曲）,山野,4875,0.8
16475,Breathe,Taylor Swift，Colbie Caillat,1009,0.6666666666666666
16476,岛歌,汤旭,9280,0.9285714285714286
16477,大号是中华（电视剧《陈真》主题曲）,徐小明,1426,0.7272727272727273
16478,Micmacs A La Gare,Raphaël Beau,18328,0.9230769230769231
16479,趁早(2005版),张宇,4113,0.8666666666666667
16480,燃点,胡夏,3377,0.8571428571428571
16481,病名は愛だった/病名为爱（Cover 鏡音リン / 鏡音レン）,漆柚,2211,0.6666666666666666
16482,随我（2017快乐男声主题曲）,华晨宇，宁桓宇，白举纲，于湉，张阳阳，饶威，左立，范世錡，居来,11556,0.8
16483,We Are Never Ever Getting Back Together,Megan Nicole,1519,0.7857142857142857
16484,いいのかな？,水谷広実,3211,0.7142857142857143
16485,season,広橋真紀子,1436,1.0
16486,去大理（电影《心花路放》插曲）,黄渤,23889,1.0
16487,エウテルペ - 双声道版,祈Inory，EGOIST,4915,0.6666666666666666
16488,海然海然,杭盖,2777,1.0
16489,Better with You,Jesse McCartney,1610,0.5
16490,Nekozilla,Different Heaven,12808,0.9230769230769231
16491,保留,黄义达,3799,0.5
16492,You Belong With Me,Kidz Bop Kids,2356,0.8333333333333334
16493,香水有毒（电影《羞羞的铁拳》插曲）,桂莹莹,3336,0.8571428571428571
16494,小眼睛,Young Time,1733,0.8888888888888888
16495,写给自己的歌,黄义达,1093,1.0
16496,心会跟爱一起走,郭峰，陈洁仪,1091,0.9333333333333333
16497,高尚,薛之谦,182247,0.7
16498,人生不过一百年（《虹猫蓝兔七侠传》片头曲）,袁接伟,4279,1.0
16499,小英雄大肚腩（动画片《猪猪侠》主题曲）,周游格,4964,1.0
16500,银の龙の背に乗って,中島みゆき,27601,1.0
16501,The Game Is On - Series 1,Dominik Hauser,1328,0.8571428571428571
16502,家路,押尾コータロー,1096,0.8888888888888888
16503,MY B,JAEFOREAL,2149,1.0
